datetime,arrival_rate,job_count,hour,day_of_week,is_weekend,is_business_hours,arrival_rate_mean_12,arrival_rate_std_12,arrival_rate_max_12,arrival_rate_min_12,arrival_rate_mean_24,arrival_rate_std_24,arrival_rate_max_24,arrival_rate_min_24,scenario
2011-05-01 02:35:00,350302.62,350303,2,6,1,0,384866.0442708333,20063.00676072712,415723.6875,350302.625,391778.7278645833,20685.515830949545,418716.8125,350302.625,scenario_nominal
2011-05-01 02:40:00,341323.28,341323,2,6,1,0,378666.0104166667,21127.87833302677,411020.21875,341323.28125,390585.04296875,22724.715752608143,418716.8125,341323.28125,scenario_nominal
2011-05-01 02:45:00,339185.3,339185,2,6,1,0,372679.7682291667,21303.369849069197,404178.8125,339185.3125,389320.0924479167,24705.48425865413,418716.8125,339185.3125,scenario_nominal
2011-05-01 02:50:00,368261.34,368261,2,6,1,0,369686.6458333333,18858.3151203761,396909.78125,339185.3125,389035.0325520833,24915.23948354785,418716.8125,339185.3125,scenario_nominal
2011-05-01 02:55:00,445654.9,445655,2,6,1,0,373748.7395833333,28194.23984077128,445654.90625,339185.3125,391618.3815104167,27421.335984603906,445654.90625,339185.3125,scenario_nominal
2011-05-01 03:00:00,556827.94,556828,3,6,1,0,387574.1041666667,60055.577637744165,556827.9375,339185.3125,398459.7994791667,43471.24409316617,556827.9375,339185.3125,scenario_nominal
2011-05-01 03:05:00,655600.9,655601,3,6,1,0,410022.5052083333,97915.89359427222,655600.875,339185.3125,409078.2486979167,68166.81708393691,655600.875,339185.3125,scenario_nominal
2011-05-01 03:10:00,673132.0,673132,3,6,1,0,434288.15625,123153.67225193152,673132.0,339185.3125,420124.2864583333,86895.58044653658,673132.0,339185.3125,scenario_nominal
2011-05-01 03:15:00,605145.44,605145,3,6,1,0,453208.9505208333,130931.5508217614,673132.0,339185.3125,428123.7565104167,94711.88956679536,673132.0,339185.3125,scenario_nominal
2011-05-01 03:20:00,537158.8,537159,3,6,1,0,466784.8854166667,130444.97006581524,673132.0,339185.3125,433147.9205729167,97237.36362278229,673132.0,339185.3125,scenario_nominal
2011-05-01 03:25:00,496965.53,496966,3,6,1,0,477474.6015625,126882.76922207706,673132.0,339185.3125,436426.1002604167,98037.57125010704,673132.0,339185.3125,scenario_nominal
2011-05-01 03:30:00,473875.75,473876,3,6,1,0,486952.8177083333,121452.73868109086,673132.0,339185.3125,438724.3893229167,98250.67537595876,673132.0,339185.3125,scenario_nominal
2011-05-01 03:35:00,459765.3,459765,3,6,1,0,496074.7083333333,114147.3623610549,673132.0,339185.3125,440470.3763020833,98236.1378853178,673132.0,339185.3125,scenario_nominal
2011-05-01 03:40:00,449075.6,449076,3,6,1,0,505054.0677083333,104715.71451215816,673132.0,339185.3125,441860.0390625,98106.66230776078,673132.0,339185.3125,scenario_nominal
2011-05-01 03:45:00,438385.88,438386,3,6,1,0,513320.78125,93775.03585951358,673132.0,368261.34375,443000.2747395833,97891.43661804534,673132.0,339185.3125,scenario_nominal
2011-05-01 03:50:00,425130.62,425131,3,6,1,0,518059.8880208333,86967.64524326498,673132.0,425130.625,443873.2669270833,97623.23205215383,673132.0,339185.3125,scenario_nominal
2011-05-01 03:55:00,413158.16,413158,3,6,1,0,515351.8255208333,89884.25548447423,673132.0,413158.15625,444550.2825520833,97339.30875579944,673132.0,339185.3125,scenario_nominal
2011-05-01 04:00:00,403751.22,403751,4,6,1,0,502595.4322916667,94220.57967252114,673132.0,403751.21875,445084.7682291667,97066.8810158532,673132.0,339185.3125,scenario_nominal
2011-05-01 04:05:00,396482.2,396482,4,6,1,0,481002.2083333333,85230.61834754374,673132.0,396482.1875,445512.3567708333,96818.5877049677,673132.0,339185.3125,scenario_nominal
2011-05-01 04:10:00,391351.12,391351,4,6,1,0,457520.46875,63542.10924018033,605145.4375,391351.125,445904.3125,96568.7714079826,673132.0,339185.3125,scenario_nominal
2011-05-01 04:15:00,387502.84,387503,4,6,1,0,439383.5859375,46295.07563440795,537158.8125,387502.84375,446296.2682291667,96300.30013715266,673132.0,339185.3125,scenario_nominal
2011-05-01 04:20:00,384937.3,384937,4,6,1,0,426698.4609375,36987.74651476605,496965.53125,384937.3125,446741.6731770833,95976.75177059164,673132.0,339185.3125,scenario_nominal
2011-05-01 04:25:00,382799.38,382799,4,6,1,0,417184.6145833333,31554.479038185866,473875.75,382799.375,447329.6080729167,95519.95925752564,673132.0,339185.3125,scenario_nominal
2011-05-01 04:30:00,380233.84,380234,4,6,1,0,409381.1223958333,27589.98067083356,459765.3125,380233.84375,448166.9700520833,94807.79868720906,673132.0,339185.3125,scenario_nominal
2011-05-01 04:35:00,377240.72,377241,4,6,1,0,402504.0729166667,23932.083044209063,449075.59375,377240.71875,449289.390625,93752.40220335763,673132.0,339185.3125,scenario_nominal
2011-05-01 04:40:00,375102.78,375103,4,6,1,0,396339.671875,20059.268401927548,438385.875,375102.78125,450696.8697916667,92303.42813106584,673132.0,339185.3125,scenario_nominal
2011-05-01 04:45:00,375102.78,375103,4,6,1,0,391066.0807291667,15884.554820599084,425130.625,375102.78125,452193.4309895833,90693.9697798738,673132.0,368261.34375,scenario_nominal
2011-05-01 04:50:00,376385.53,376386,4,6,1,0,387003.9895833333,12182.805480903362,413158.15625,375102.78125,452531.9388020833,90381.70357495312,673132.0,375102.78125,scenario_nominal
2011-05-01 04:55:00,376385.53,376386,4,6,1,0,383939.6041666667,9286.61779516017,403751.21875,375102.78125,449645.71484375,91707.15649904028,673132.0,375102.78125,scenario_nominal
2011-05-01 05:00:00,373392.4,373392,5,6,1,0,381409.703125,7327.36149296551,396482.1875,373392.40625,442002.5677083333,90014.29166356822,673132.0,373392.40625,scenario_nominal
2011-05-01 05:05:00,367406.2,367406,5,6,1,0,378986.703125,6667.833282801171,391351.125,367406.1875,429994.4557291667,78806.00318337603,673132.0,367406.1875,scenario_nominal
2011-05-01 05:10:00,360992.34,360992,5,6,1,0,376456.8046875,7281.1925554468735,387502.84375,360992.34375,416988.63671875,60585.79088559248,605145.4375,360992.34375,scenario_nominal
2011-05-01 05:15:00,356288.88,356289,5,6,1,0,373855.640625,8456.90234753743,384937.3125,356288.875,406619.61328125,46683.83724573896,537158.8125,356288.875,scenario_nominal
2011-05-01 05:20:00,354150.94,354151,5,6,1,0,371290.109375,9405.99246629575,382799.375,354150.9375,398994.28515625,38697.679679302775,496965.53125,354150.9375,scenario_nominal
2011-05-01 05:25:00,354578.53,354579,5,6,1,0,368938.3723958333,9787.0289084684,380233.84375,354150.9375,393061.4934895833,33604.0766262595,473875.75,354150.9375,scenario_nominal
2011-05-01 05:30:00,355861.28,355861,5,6,1,0,366907.3255208333,9758.754141000463,377240.71875,354150.9375,388144.2239583333,29668.44612780776,459765.3125,354150.9375,scenario_nominal
2011-05-01 05:35:00,357999.22,357999,5,6,1,0,365303.8671875,9483.423400480457,376385.53125,354150.9375,383903.9700520833,26037.27339817356,449075.59375,354150.9375,scenario_nominal
2011-05-01 05:40:00,361419.94,361420,5,6,1,0,364163.6302083333,9008.84929545218,376385.53125,354150.9375,380251.6510416667,22390.46352020964,438385.875,354150.9375,scenario_nominal
2011-05-01 05:45:00,368688.94,368689,5,6,1,0,363629.1432291667,8475.302550301907,376385.53125,354150.9375,377347.6119791667,18745.85336538357,425130.625,354150.9375,scenario_nominal
2011-05-01 05:50:00,381944.2,381944,5,6,1,0,364092.3645833333,9343.343812282745,381944.1875,354150.9375,375548.1770833333,15801.15902961882,413158.15625,354150.9375,scenario_nominal
2011-05-01 05:55:00,397764.97,397765,5,6,1,0,365873.984375,13159.549264267833,397764.96875,354150.9375,374906.7942708333,14463.99545915256,403751.21875,354150.9375,scenario_nominal
2011-05-01 06:00:00,409737.44,409737,6,6,1,0,368902.7369791667,18246.56094555215,409737.4375,354150.9375,375156.2200520833,15023.813783326395,409737.4375,354150.9375,scenario_nominal
2011-05-01 06:05:00,411875.4,411875,6,6,1,0,372608.5052083333,22037.00374707473,411875.40625,354150.9375,375797.6041666667,16252.188260927776,411875.40625,354150.9375,scenario_nominal
2011-05-01 06:10:00,402896.03,402896,6,6,1,0,376100.4791666667,23312.1063297492,411875.40625,354150.9375,376278.6419270833,16890.86779170764,411875.40625,354150.9375,scenario_nominal
2011-05-01 06:15:00,390495.97,390496,6,6,1,0,378951.0703125,22754.05526083324,411875.40625,354150.9375,376403.35546875,16988.114683658954,411875.40625,354150.9375,scenario_nominal
2011-05-01 06:20:00,388358.03,388358,6,6,1,0,381801.6614583333,21471.230703044857,411875.40625,354578.53125,376545.8854166667,17076.945082640228,411875.40625,354150.9375,scenario_nominal
2011-05-01 06:25:00,399047.72,399048,6,6,1,0,385507.4270833333,20141.96549562296,411875.40625,355861.28125,377222.8997395833,17648.171770231325,411875.40625,354150.9375,scenario_nominal
2011-05-01 06:30:00,408882.28,408882,6,6,1,0,389925.84375,18819.49542544993,411875.40625,357999.21875,378416.5846354167,18792.443767991528,411875.40625,354150.9375,scenario_nominal
2011-05-01 06:35:00,410165.03,410165,6,6,1,0,394272.9947916667,16677.28490376435,411875.40625,361419.9375,379788.4309895833,19873.51393139802,411875.40625,354150.9375,scenario_nominal
2011-05-01 06:40:00,404606.38,404606,6,6,1,0,397871.8645833333,13251.014222474938,411875.40625,368688.9375,381017.7473958333,20474.48737708952,411875.40625,354150.9375,scenario_nominal
2011-05-01 06:45:00,403323.62,403324,6,6,1,0,400758.0885416667,9580.274008248049,411875.40625,381944.1875,382193.6158854167,20925.424433310563,411875.40625,354150.9375,scenario_nominal
2011-05-01 06:50:00,410165.03,410165,6,6,1,0,403109.8255208333,7849.480861156646,411875.40625,388358.03125,383601.0950520833,21641.556446961884,411875.40625,354150.9375,scenario_nominal
2011-05-01 06:55:00,414440.94,414441,6,6,1,0,404499.4895833333,8281.471421688866,414440.9375,388358.03125,385186.7369791667,22468.23794760067,414440.9375,354150.9375,scenario_nominal
2011-05-01 07:00:00,411447.8,411448,7,6,1,0,404642.0208333333,8393.773499015837,414440.9375,388358.03125,386772.37890625,22937.623432929184,414440.9375,354150.9375,scenario_nominal
2011-05-01 07:05:00,406744.34,406744,7,6,1,0,404214.4322916667,8117.958109865879,414440.9375,388358.03125,388411.46875,22899.06616571864,414440.9375,354150.9375,scenario_nominal
2011-05-01 07:10:00,406744.34,406744,7,6,1,0,404535.125,8137.130539196163,414440.9375,388358.03125,390317.8020833333,22416.525005449246,414440.9375,354150.9375,scenario_nominal
2011-05-01 07:15:00,410592.62,410593,7,6,1,0,406209.8463541667,6969.289295968804,414440.9375,388358.03125,392580.4583333333,21556.541923288994,414440.9375,354150.9375,scenario_nominal
2011-05-01 07:20:00,409737.44,409737,7,6,1,0,407991.4635416667,4155.473994900187,414440.9375,399047.71875,394896.5625,20190.97218761857,414440.9375,354578.53125,scenario_nominal
2011-05-01 07:25:00,404606.38,404606,7,6,1,0,408454.6848958333,3286.901976111076,414440.9375,403323.625,396981.0559895833,18345.69885805688,414440.9375,355861.28125,scenario_nominal
2011-05-01 07:30:00,399475.3,399475,7,6,1,0,407670.7708333333,4176.917148268913,414440.9375,399475.3125,398798.3072916667,16120.625618199228,414440.9375,357999.21875,scenario_nominal
2011-05-01 07:35:00,396054.62,396055,7,6,1,0,406494.9036458333,5257.328657839874,414440.9375,396054.625,400383.94921875,13609.036378361316,414440.9375,361419.9375,scenario_nominal
2011-05-01 07:40:00,394771.84,394772,7,6,1,0,405675.359375,6251.096703160385,414440.9375,394771.84375,401773.6119791667,10888.144036485552,414440.9375,368688.9375,scenario_nominal
2011-05-01 07:45:00,396054.62,396055,7,6,1,0,405069.609375,6825.50689765066,414440.9375,394771.84375,402913.8489583333,8427.68834850864,414440.9375,381944.1875,scenario_nominal
2011-05-01 07:50:00,398620.16,398620,7,6,1,0,404107.5364583333,6855.575690117255,414440.9375,394771.84375,403608.6809895833,7225.313319059764,414440.9375,388358.03125,scenario_nominal
2011-05-01 07:55:00,402040.84,402041,7,6,1,0,403074.1953125,6042.776401703984,411447.8125,394771.84375,403786.8424479167,7127.002704328139,414440.9375,388358.03125,scenario_nominal
2011-05-01 08:00:00,404606.38,404606,8,6,1,0,402504.0755208333,5477.194735866924,410592.625,394771.84375,403573.0481770833,7016.845922048781,414440.9375,388358.03125,scenario_nominal
2011-05-01 08:05:00,405461.56,405462,8,6,1,0,402397.1770833333,5398.872030223901,410592.625,394771.84375,403305.8046875,6805.861261500723,414440.9375,388358.03125,scenario_nominal
2011-05-01 08:10:00,403323.62,403324,8,6,1,0,402112.1171875,5236.335890764937,410592.625,394771.84375,403323.62109375,6805.301570987042,414440.9375,388358.03125,scenario_nominal
2011-05-01 08:15:00,398620.16,398620,8,6,1,0,401114.4114583333,4572.060674625801,409737.4375,394771.84375,403662.12890625,6324.564923352525,414440.9375,388358.03125,scenario_nominal
2011-05-01 00:00:00,306261.0,306261,0,6,1,0,306261.0,,306261.0,306261.0,306261.0,,306261.0,306261.0,scenario_optimistic
2011-05-01 00:05:00,293433.34,293433,0,6,1,0,299847.171875,9070.522721105,306261.0,293433.34375,299847.171875,9070.522721105,306261.0,293433.34375,scenario_optimistic
2011-05-01 00:10:00,281033.28,281033,0,6,1,0,293575.875,12614.463313997758,306261.0,281033.28125,293575.875,12614.463313997758,306261.0,281033.28125,scenario_optimistic
2011-05-01 00:15:00,277612.56,277613,0,6,1,0,289585.046875,13030.347640282956,306261.0,277612.5625,289585.046875,13030.347640282956,306261.0,277612.5625,scenario_optimistic
2011-05-01 00:20:00,276757.38,276757,0,6,1,0,287019.5125,12659.079858603624,306261.0,276757.375,287019.5125,12659.079858603624,306261.0,276757.375,scenario_optimistic
2011-05-01 00:25:00,276757.38,276757,0,6,1,0,285309.15625,12072.851912646303,306261.0,276757.375,285309.15625,12072.851912646303,306261.0,276757.375,scenario_optimistic
2011-05-01 00:30:00,277184.97,277185,0,6,1,0,284148.55803571426,11440.73330657882,306261.0,276757.375,284148.55803571426,11440.73330657882,306261.0,276757.375,scenario_optimistic
2011-05-01 00:35:00,276757.38,276757,0,6,1,0,283224.66015625,10909.649463319636,306261.0,276757.375,283224.66015625,10909.649463319636,306261.0,276757.375,scenario_optimistic
2011-05-01 00:40:00,277184.97,277185,0,6,1,0,282553.5833333333,10401.73023617946,306261.0,276757.375,282553.5833333333,10401.73023617946,306261.0,276757.375,scenario_optimistic
2011-05-01 00:45:00,278040.16,278040,0,6,1,0,282102.240625,9910.162331235268,306261.0,276757.375,282102.240625,9910.162331235268,306261.0,276757.375,scenario_optimistic
2011-05-01 00:50:00,279750.5,279750,0,6,1,0,281888.4460227273,9428.3071195131,306261.0,276757.375,281888.4460227273,9428.3071195131,306261.0,276757.375,scenario_optimistic
2011-05-01 00:55:00,281460.88,281461,0,6,1,0,281852.8151041667,8990.38543834367,306261.0,276757.375,281852.8151041667,8990.38543834367,306261.0,276757.375,scenario_optimistic
2011-05-01 01:00:00,283171.22,283171,1,6,1,0,279928.6666666667,4773.486103463541,293433.34375,276757.375,281954.23076923075,8615.401978533282,306261.0,276757.375,scenario_optimistic
2011-05-01 01:05:00,284881.56,284882,1,6,1,0,279216.0182291667,2807.5923986194366,284881.5625,276757.375,282163.3258928572,8314.301836143135,306261.0,276757.375,scenario_optimistic
2011-05-01 01:10:00,286591.94,286592,1,6,1,0,279679.2395833333,3506.295348397496,286591.9375,276757.375,282458.56666666665,8093.048557432909,306261.0,276757.375,scenario_optimistic
2011-05-01 01:15:00,287874.7,287875,1,6,1,0,280534.4166666667,4148.9698177417695,287874.6875,276757.375,282797.07421875,7935.007063293326,306261.0,276757.375,scenario_optimistic
2011-05-01 01:20:00,287874.7,287875,1,6,1,0,281460.859375,4458.571266131577,287874.6875,276757.375,283095.7573529412,7781.109398740148,306261.0,276757.375,scenario_optimistic
2011-05-01 01:25:00,287019.5,287020,1,6,1,0,282316.0364583333,4458.569086526692,287874.6875,276757.375,283313.7430555556,7605.226732765655,306261.0,276757.375,scenario_optimistic
2011-05-01 01:30:00,284453.97,284454,1,6,1,0,282921.7864583333,4183.37535749757,287874.6875,276757.375,283373.7549342105,7395.579534474949,306261.0,276757.375,scenario_optimistic
2011-05-01 01:35:00,281460.88,281461,1,6,1,0,283313.7447916667,3751.33480291922,287874.6875,277184.96875,283278.1109375,7211.025527014989,306261.0,276757.375,scenario_optimistic
2011-05-01 01:40:00,278467.75,278468,1,6,1,0,283420.6432291667,3574.941617834755,287874.6875,278040.15625,283049.0461309524,7106.393536194809,306261.0,276757.375,scenario_optimistic
2011-05-01 01:45:00,275047.03,275047,1,6,1,0,283171.2161458333,4056.458982974012,287874.6875,275047.03125,282685.3181818182,7141.889397600811,306261.0,275047.03125,scenario_optimistic
2011-05-01 01:50:00,272053.9,272054,1,6,1,0,282529.8333333333,5116.464259531005,287874.6875,272053.90625,282223.08288043475,7321.360322199169,306261.0,272053.90625,scenario_optimistic
2011-05-01 01:55:00,269915.97,269916,1,6,1,0,281567.7578125,6287.217247027113,287874.6875,269915.96875,281710.2864583333,7588.33483312568,306261.0,269915.96875,scenario_optimistic
2011-05-01 02:00:00,269060.78,269061,2,6,1,0,280391.8880208333,7211.615922674229,287874.6875,269060.78125,280160.27734375,5985.550557275551,293433.34375,269060.78125,scenario_optimistic
2011-05-01 02:05:00,269060.78,269061,2,6,1,0,279073.4895833333,7742.798160055632,287874.6875,269060.78125,279144.75390625,5696.26257773999,287874.6875,269060.78125,scenario_optimistic
2011-05-01 02:10:00,270343.56,270344,2,6,1,0,277719.4583333333,7729.188579745436,287874.6875,269060.78125,278699.3489583333,5954.258798004689,287874.6875,269060.78125,scenario_optimistic
2011-05-01 02:15:00,272481.5,272482,2,6,1,0,276436.6927083333,7145.918055429079,287874.6875,269060.78125,278485.5546875,6085.6463315419,287874.6875,269060.78125,scenario_optimistic
2011-05-01 02:20:00,275474.62,275475,2,6,1,0,275403.3541666667,6171.709504776834,287019.5,269060.78125,278432.1067708333,6107.079396988143,287874.6875,269060.78125,scenario_optimistic
2011-05-01 02:25:00,278467.75,278468,2,6,1,0,274690.7083333333,5111.051209449402,284453.96875,269060.78125,278503.3723958333,6096.657261219249,287874.6875,269060.78125,scenario_optimistic
2011-05-01 02:30:00,282316.03,282316,2,6,1,0,274512.546875,4765.354958435298,282316.03125,269060.78125,278717.1666666667,6138.2389207081005,287874.6875,269060.78125,scenario_optimistic
2011-05-01 02:35:00,286591.94,286592,2,6,1,0,274940.1354166667,5602.216422467567,286591.9375,269060.78125,279126.9401041667,6327.080382787502,287874.6875,269060.78125,scenario_optimistic
2011-05-01 02:40:00,291723.0,291723,2,6,1,0,276044.7395833333,7384.331027000628,291723.0,269060.78125,279732.69140625,6810.534687288431,291723.0,269060.78125,scenario_optimistic
2011-05-01 02:45:00,297281.62,297282,2,6,1,0,277897.6223958333,9575.648924411877,297281.625,269060.78125,280534.4192708333,7679.707241039683,297281.625,269060.78125,scenario_optimistic
2011-05-01 02:50:00,302840.28,302840,2,6,1,0,280463.1536458333,11745.898242462166,302840.28125,269060.78125,281496.4934895833,8922.893472116566,302840.28125,269060.78125,scenario_optimistic
2011-05-01 02:55:00,308826.53,308827,2,6,1,0,283705.7005208333,13766.547523206742,308826.53125,269060.78125,282636.7291666667,10523.144346929,308826.53125,269060.78125,scenario_optimistic
2011-05-01 03:00:00,313957.6,313958,3,6,1,0,287447.1015625,15425.547110498985,313957.59375,269060.78125,283919.4947916667,12314.996540678869,313957.59375,269060.78125,scenario_optimistic
2011-05-01 03:05:00,318233.47,318233,3,6,1,0,291544.8255208333,16584.960521634115,318233.46875,270343.5625,285309.1575520833,14170.292789099743,318233.46875,269060.78125,scenario_optimistic
2011-05-01 03:10:00,320799.0,320799,3,6,1,0,295749.4453125,17108.842238644367,320799.0,272481.5,286734.4518229167,15917.537238697738,320799.0,269060.78125,scenario_optimistic
2011-05-01 03:15:00,321226.6,321227,3,6,1,0,299811.5364583333,16867.17659708898,321226.59375,275474.625,288124.1145833333,17407.549118697363,321226.59375,269060.78125,scenario_optimistic
2011-05-01 03:20:00,319088.66,319089,3,6,1,0,303446.0390625,15812.32226032025,321226.59375,278467.75,289424.6966145833,18518.69551846998,321226.59375,269060.78125,scenario_optimistic
2011-05-01 03:25:00,315240.38,315240,3,6,1,0,306510.4244791667,13989.706695998266,321226.59375,282316.03125,290600.56640625,19241.201411657104,321226.59375,269060.78125,scenario_optimistic
2011-05-01 03:30:00,310109.3,310109,3,6,1,0,308826.53125,11739.761311700857,321226.59375,286591.9375,291669.5390625,19594.29129488009,321226.59375,269060.78125,scenario_optimistic
2011-05-01 03:35:00,303695.47,303695,3,6,1,0,310251.8255208333,9646.5492193865,321226.59375,291723.0,292595.98046875,19616.25423582575,321226.59375,269060.78125,scenario_optimistic
2011-05-01 03:40:00,296854.06,296854,3,6,1,0,310679.4140625,8829.721119408727,321226.59375,296854.0625,293362.0768229167,19398.31859035682,321226.59375,269060.78125,scenario_optimistic
2011-05-01 03:45:00,290012.62,290013,3,6,1,0,310073.6640625,10003.708163169404,321226.59375,290012.625,293985.6432291667,19020.84150600684,321226.59375,269060.78125,scenario_optimistic
2011-05-01 03:50:00,284026.4,284026,3,6,1,0,308505.8411458333,12422.329365135034,321226.59375,284026.40625,294484.4973958333,18572.347665391502,321226.59375,269060.78125,scenario_optimistic
2011-05-01 03:55:00,279322.9,279323,3,6,1,0,306047.2057291667,15004.42093960476,321226.59375,279322.90625,294876.453125,18125.18352854756,321226.59375,269060.78125,scenario_optimistic
2011-05-01 04:00:00,275047.03,275047,4,6,1,0,302804.6588541667,17185.42294906598,321226.59375,275047.03125,295125.8802083333,17792.61732263362,321226.59375,269060.78125,scenario_optimistic
2011-05-01 04:05:00,272053.9,272054,4,6,1,0,298956.3619791667,18533.93527899176,321226.59375,272053.90625,295250.59375,17611.544673099826,321226.59375,270343.5625,scenario_optimistic
2011-05-01 04:10:00,269488.38,269488,4,6,1,0,294680.4765625,18950.74331457032,321226.59375,269488.375,295214.9609375,17664.913479240393,321226.59375,269488.375,scenario_optimistic
